station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown
3126,BLOOMFIELD AVENUE STATION,Commuter Rail,New Jersey Transit (NJT),Montclair-Boonton Line,At-Grade Fixed Guideway Station,1970,11000,40.792709,-74.200043,"23 Lackawanna Pl, Bloomfield, NJ 07003, USA",Bloomfield,NJ,Essex County,7003,,,,0,45,44965.54,999.23,,,,0,82,43202.61,526.86,2,1,1.5,2,311,118502.73,381.04,FALSE,FALSE,FALSE
3127,BOONTON STATION,Commuter Rail,New Jersey Transit (NJT),Montclair-Boonton Line,At-Grade Fixed Guideway Station,1905,3685,40.903378,-74.407733,"Boonton, Boonton, NJ 07005, USA",Boonton,NJ,Morris County,7005,6,1,3.5,2,88,17003.01,193.22,1,1,1,1,329,58176.47,176.83,1,1,1,2,1169,196117.67,167.77,TRUE,FALSE,FALSE
3128,BORDENTOWN STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,69000,40.14811,-74.716271,"Bordentown, 100 W Park St, Bordentown, NJ 08505, USA",Bordentown,NJ,Burlington County,8505,,,,0,0,0,0,1,1,1,1,13,4360.05,335.39,2,2,2,4,12,7091.17,590.93,FALSE,FALSE,FALSE
3129,BOUND BROOK STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,At-Grade Fixed Guideway Station,1913,5000,40.560931,-74.530614,"Bound Brook, Bound Brook, NJ 08805, USA",Bound Brook,NJ,Somerset County,8805,3,3,3,2,88,23008.72,261.46,6,6,6,1,182,42211.63,231.93,,,,0,788,155520.86,197.36,FALSE,FALSE,FALSE
3130,BRADLEY BEACH STATION,Commuter Rail,New Jersey Transit (NJT),North Jersey Coast Line,Simple At-Grade Platform Station,1912,40800,40.203753,-74.018891,"Bradley Beach, Bradley Beach, NJ 07720, USA",Bradley Beach,NJ,Monmouth County,7720,,,,0,48,23704.77,493.85,,,,0,91,30090.55,330.67,,,,0,540,118676.03,219.77,FALSE,FALSE,FALSE
3131,BRANCH BROOK PARK STATION,Light Rail,New Jersey Transit (NJT),Newark Light Rail,Simple At-Grade Platform Station,2001,7700,40.779638,-74.174752,"893-913 N 5th St, Newark, NJ 07107, USA",Newark,NJ,Essex County,7107,15,10,11.67,3,44,14470.8,328.88,15,2,5.57,7,219,59534.44,271.85,10,1,2.19,69,1859,295600.17,159.01,FALSE,TRUE,FALSE
3132,BRICK CHURCH STATION,Commuter Rail,New Jersey Transit (NJT),"Gladstone Branch, Morris & Essex Line",Elevated Fixed Guideway Station,1922,4000,40.765137,-74.21861,"7652 Freeway Dr W, East Orange, NJ 07018, USA",East Orange,NJ,Essex County,7018,7,7,7,2,4,19792.52,4948.13,2,1,1.5,2,17,26529.74,1560.57,3,2,2.8,5,67,111381.22,1662.41,TRUE,FALSE,FALSE
3133,BRIDGEWATER STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,At-Grade Fixed Guideway Station,1999,2000,40.559909,-74.551741,"Bridgewater, Bridgewater, NJ 08807, USA",Bridgewater,NJ,Somerset County,8807,,,,0,1,8623.8,8623.8,,,,0,12,22920.64,1910.05,,,,0,477,136937,287.08,FALSE,FALSE,FALSE
3134,BROAD STREET LIGHT RAIL STATION,Light Rail,New Jersey Transit (NJT),Newark Light Rail,Simple At-Grade Platform Station,2008,2850,40.747209,-74.17151,"Riverfront Stadium, Newark, NJ 07102, USA",Newark,NJ,Essex County,7102,3,3,3,1,25,11782.13,471.29,5,5,5,1,153,65707.02,429.46,22,1,5.23,22,944,435390.88,461.22,FALSE,FALSE,FALSE
3135,BROADWAY STATION,Commuter Rail,New Jersey Transit (NJT),"Main/Bergen County Line, Port Jervis Line",At-Grade Fixed Guideway Station,1931,2800,40.92251,-74.115234,"Broadway, Fair Lawn, NJ 07410, USA",Fair Lawn,NJ,Bergen County,7410,,,,0,54,32244.36,597.12,,,,0,349,66759.64,191.29,,,,0,1450,202036.23,139.34,FALSE,FALSE,FALSE
3136,BURLINGTON SOUTH STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,133000,40.074558,-74.868981,"Burlington South, Burlington, NJ 08016, USA",Burlington,NJ,Burlington County,8016,,,,0,8,7418.93,927.37,,,,0,20,23126.04,1156.3,,,,0,128,39858.46,311.39,FALSE,FALSE,FALSE
3137,BURLINGTON TOWNE CTR STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,4000,40.077358,-74.859421,"Burlington Towne Centre, Burlington, NJ 08016, USA",Burlington,NJ,Burlington County,8016,,,,0,82,30108.41,367.18,,,,0,188,48218.11,256.48,,,,0,422,130484.22,309.2,FALSE,FALSE,FALSE
3138,CASS STREET STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,4400,40.205409,-74.754313,"Cass Street, Trenton, NJ 08611, USA",Trenton,NJ,Mercer County,8611,,,,0,13,7850.27,603.87,,,,0,83,52563.78,633.3,4,3,3.5,2,531,193876.46,365.12,FALSE,FALSE,FALSE
3139,CHATHAM STATION,Commuter Rail,New Jersey Transit (NJT),Morris & Essex Line,At-Grade Fixed Guideway Station,1915,6500,40.740137,-74.384812,"42 Fairmount Ave, Chatham, NJ 07928, USA",Chatham,NJ,Morris County,7928,,,,0,62,18730.75,302.11,3,2,2.5,2,318,52533.34,165.2,2,2,2,1,1367,179484.88,131.3,FALSE,TRUE,FALSE
3140,CHERRY HILL STATION,Commuter Rail,New Jersey Transit (NJT),Atlantic City Rail Line,Simple At-Grade Platform Station,1994,7200,39.928449,-75.041661,"3 Union Ave, Cherry Hill Township, NJ 08002, USA",Cherry Hill Township,NJ,Camden County,8002,,,,0,3,33803.08,11267.69,5,1,2.44,9,28,23667.42,845.26,6,1,2.53,36,255,198838.89,779.76,FALSE,FALSE,FALSE
3141,CINNAMINSON STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,31000,40.016557,-74.999942,"Cinnaminson, Cinnaminson, NJ 08077, USA",Cinnaminson,NJ,Burlington County,8077,,,,0,11,15850.63,1440.97,,,,0,61,58742.44,962.99,,,,0,98,61685.24,629.44,FALSE,FALSE,FALSE
3142,CLIFTON STATION,Commuter Rail,New Jersey Transit (NJT),"Port Jervis Line, Main/Bergen County Line",At-Grade Fixed Guideway Station,1915,5000,40.867998,-74.153199,"Clifton, Clifton, NJ 07013, USA",Clifton,NJ,Passaic County,7013,,,,0,3,5444.67,1814.89,,,,0,51,31451.56,616.7,2,2,2,1,508,169000.33,332.68,FALSE,FALSE,FALSE
3143,CONVENT STATION,Commuter Rail,New Jersey Transit (NJT),Morris & Essex Line,At-Grade Fixed Guideway Station,1914,5000,40.779043,-74.443435,"Convent, 1 Convent Rd, Morris Twp, NJ 07960, USA",Morris Township,NJ,Morris County,7960,,,,0,14,8695.22,621.09,,,,0,80,28929.67,361.62,1,1,1,1,262,101012.19,385.54,FALSE,FALSE,FALSE
3144,COOPER ST/RUTGERS UNIV STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,3700,39.947598,-75.12407,"Cooper Street/Rutgers, Camden, NJ 08102, USA",Camden,NJ,Camden County,8102,10,6,8.67,3,40,28555.89,713.9,8,1,3.11,9,72,83472.75,1159.34,20,1,3.31,55,337,189500.77,562.32,TRUE,FALSE,FALSE
3145,CRANFORD STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,Elevated Fixed Guideway Station,1929,6000,40.655523,-74.303226,"Westbound Train Platform, Cranford, NJ 07016, USA",Cranford,NJ,Union County,7016,,,,0,48,31907.85,664.75,2,1,1.33,3,98,46164.07,471.06,2,2,2,1,144,50916.45,353.59,FALSE,FALSE,FALSE
3146,DANFORTH AVENUE HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,4860,40.692357,-74.087262,"Danforth Avenue, Jersey City, NJ 07305, USA",Jersey City,NJ,Hudson County,7305,,,,0,108,22386.84,207.29,2,2,2,1,228,67712.69,296.99,,,,0,1241,248795.67,200.48,FALSE,FALSE,FALSE
3147,DAVENPORT AVENUE LIGHT RAIL STATION,Light Rail,New Jersey Transit (NJT),Newark Light Rail,Simple At-Grade Platform Station,1935,7000,40.77233,-74.178262,"Davenport Avenue, Newark, NJ 07107, USA",Newark,NJ,Essex County,7107,,,,0,145,19097.26,131.71,,,,0,437,68791.46,157.42,15,1,2.27,109,1915,287093.99,149.92,FALSE,FALSE,FALSE
3148,DELANCO STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,31000,40.048068,-74.95028,"Delanco, Delanco, NJ 08075, USA",Delanco,NJ,Burlington County,8075,,,,0,36,10113.6,280.93,,,,0,104,38799.11,373.07,1,1,1,2,234,74335.71,317.67,FALSE,FALSE,FALSE
3149,DELAWANNA STATION,Commuter Rail,New Jersey Transit (NJT),"Main/Bergen County Line, Port Jervis Line",At-Grade Fixed Guideway Station,1925,5500,40.831367,-74.13126,"209 Delawanna Ave, Clifton, NJ 07014, USA",Clifton,NJ,Passaic County,7014,,,,0,2,20944.44,10472.22,,,,0,12,74940.83,6245.07,2,2,2,1,60,228321.84,3805.36,FALSE,FALSE,FALSE
3150,DENVILLE STATION,Commuter Rail,New Jersey Transit (NJT),"Morris & Essex Line, Montclair-Boonton Line",At-Grade Fixed Guideway Station,1993,8150,40.8839,-74.481513,"Denville, Denville, NJ 07834, USA",Denville,NJ,Morris County,7834,3,3,3,1,4,2628.58,657.14,3,3,3,8,18,10755.44,597.52,3,2,2.75,4,37,44240.96,1195.7,FALSE,FALSE,FALSE
3151,DOVER STATION,Commuter Rail,New Jersey Transit (NJT),"Montclair-Boonton Line, Morris & Essex Line",At-Grade Fixed Guideway Station,1905,21420,40.883415,-74.555887,"38 E Dickerson St, Dover, NJ 07801, USA",Dover,NJ,Morris County,7801,,,,0,43,15585.21,362.45,,,,0,121,46949.72,388.01,2,2,2,1,153,66272.36,433.15,FALSE,FALSE,FALSE
3152,DUNELLEN STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,Elevated Fixed Guideway Station,1955,1250,40.590869,-74.463043,"Dunellen, South Washington Avenue & Prospect Avenue, Dunellen, NJ 08812, USA",Dunellen,NJ,Middlesex County,8812,,,,0,87,20085.77,230.87,1,1,1,1,256,54153,211.54,2,2,2,10,344,70890.27,206.08,FALSE,FALSE,FALSE
3153,E 34TH STREET HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,11930,40.671778,-74.107493,"34th Street, Bayonne, NJ 07002, USA",Bayonne,NJ,Hudson County,7002,3,3,3,4,93,13922.52,149.7,3,3,3,1,470,62665.15,133.33,5,2,3.33,3,1811,383669.59,211.86,FALSE,FALSE,FALSE
3154,E 45TH STREET HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,4020,40.67867,-74.101673,"45th Street, Bayonne, NJ 07002, USA",Bayonne,NJ,Hudson County,7002,3,3,3,1,138,44415.61,321.85,11,11,11,1,398,67121.02,168.65,2,2,2,2,1695,432766.02,255.32,FALSE,TRUE,FALSE
3155,EAST ORANGE STATION,Commuter Rail,New Jersey Transit (NJT),"Morris & Essex Line, Gladstone Branch",Elevated Fixed Guideway Station,1922,2300,40.760977,-74.210464,"East Orange, 65 City Hall Plaza, East Orange, NJ 07017, USA",East Orange,NJ,Essex County,7017,3,3,3,1,14,16910.75,1207.91,3,3,3,1,57,90033.72,1579.54,7,1,3.33,3,232,122367.44,527.45,FALSE,FALSE,FALSE
3156,EDISON STATION,Commuter Rail,New Jersey Transit (NJT),Northeast Corridor,Simple At-Grade Platform Station,1997,93700,40.519148,-74.410972,"6 Reed Street, Edison, NJ 08817, USA",Edison,NJ,Middlesex County,8817,,,,0,2,3376.47,1688.23,,,,0,11,35389.76,3217.25,,,,0,67,199960.48,2984.48,FALSE,FALSE,FALSE
3157,EGG HARBOR STATION,Commuter Rail,New Jersey Transit (NJT),Atlantic City Rail Line,Simple At-Grade Platform Station,1989,7500,39.526443,-74.648025,"Egg Harbor City, Egg Harbor City, NJ 08215, USA",Egg Harbor City,NJ,Atlantic County,8215,,,,0,0,0,0,,,,0,1,460.87,460.87,,,,0,0,0,0,FALSE,FALSE,FALSE
3158,ELBERON STATION,Commuter Rail,New Jersey Transit (NJT),North Jersey Coast Line,Elevated Fixed Guideway Station,1996,46800,40.265292,-73.997617,"Elberon, Long Branch, NJ 07740, USA",Long Branch,NJ,Monmouth County,7740,,,,0,2,523.23,261.61,,,,0,3,1274.18,424.73,,,,0,26,27478.83,1056.88,FALSE,FALSE,FALSE
3159,ELIZABETH STATION,Commuter Rail,New Jersey Transit (NJT),"North Jersey Coast Line, Northeast Corridor",Simple At-Grade Platform Station,2023,11400,40.667859,-74.215171,"Elizabeth, 11 W Grand St, Elizabeth, NJ 07201, USA",Elizabeth,NJ,Union County,7201,1,1,1,1,31,27993.74,903.02,1,1,1,1,133,94814.3,712.89,10,1,4.29,7,1195,359732.3,301.03,FALSE,FALSE,FALSE
3160,EMERSON STATION,Commuter Rail,New Jersey Transit (NJT),Pascack Valley Line,At-Grade Fixed Guideway Station,1933,2120,40.975038,-74.027467,"Emerson, Emerson, NJ 07630, USA",Emerson,NJ,Bergen County,7630,,,,0,111,19113.27,172.19,,,,0,279,51455.05,184.43,,,,0,1082,171695.25,158.68,FALSE,FALSE,FALSE
3161,ENTERTAINMENT CENTER STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,3500,39.94094,-75.128473,"Waterfront Entertainment Center, Camden, NJ 08103, USA",Camden,NJ,Camden County,8103,1,1,1,7,10,21227.65,2122.76,5,1,1.5,8,64,50190.1,784.22,18,1,8,4,275,242877.59,883.19,FALSE,FALSE,FALSE
3162,ESSEX STREET HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,3300,40.712838,-74.036082,"Essex Street, Jersey City, NJ 07302, USA",Jersey City,NJ,Hudson County,7302,42,4,14,5,52,24672.36,474.47,42,4,14.1,10,136,86850.78,638.61,30,1,12.72,29,244,228641.12,937.05,FALSE,TRUE,FALSE
3163,ESSEX STREET STATION,Commuter Rail,New Jersey Transit (NJT),Pascack Valley Line,At-Grade Fixed Guideway Station,1983,4140,40.878973,-74.051893,"Essex St, Hackensack, NJ 07601, USA",Hackensack,NJ,Bergen County,7601,,,,0,54,20748.04,384.22,3,3,3,7,330,100703.96,305.16,3,3,3,2,1499,494991.01,330.21,FALSE,FALSE,FALSE
3164,EXCHANGE PLACE HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,2000,40.716009,-74.034092,"15 Exchange Place Platform, Jersey City, NJ 07302, USA",Jersey City,NJ,Hudson County,7302,42,4,14.58,12,27,41266.19,1528.38,42,4,14.4,10,101,104623.75,1035.88,69,1,17.02,41,328,237008.22,722.59,FALSE,FALSE,FALSE
3165,FANWOOD STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,At-Grade Fixed Guideway Station,1989,2500,40.641062,-74.385003,"Fanwood, Fanwood, NJ 07023, USA",Fanwood,NJ,Union County,7023,,,,0,56,15542.05,277.54,2,2,2,1,132,33612.71,254.64,,,,0,411,60545.19,147.31,FALSE,FALSE,FALSE
3166,FAR HILLS STATION,Commuter Rail,New Jersey Transit (NJT),Gladstone Branch,At-Grade Fixed Guideway Station,1914,4000,40.685715,-74.633734,"Far Hills, Far Hills, NJ 07931, USA",Far Hills,NJ,Somerset County,7931,,,,0,37,14739.58,398.37,,,,0,91,20711.52,227.6,,,,0,93,20012.9,215.19,FALSE,FALSE,FALSE
3167,FLORENCE STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,250000,40.100048,-74.805112,"Florence, Florence, NJ 08518, USA",Florence,NJ,Burlington County,8518,,,,0,0,0,0,,,,0,0,0,0,,,,0,13,334236.93,25710.53,FALSE,FALSE,FALSE
3168,GARFIELD AVENUE HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,5300,40.710509,-74.07112,"Garfield Avenue, Jersey City, NJ 07304, USA",Jersey City,NJ,Hudson County,7304,3,3,3,1,136,19543.49,143.7,,,,0,480,62530.75,130.27,5,3,4,3,2162,402562.48,186.2,FALSE,FALSE,FALSE
3169,GARFIELD STATION,Commuter Rail,New Jersey Transit (NJT),"Port Jervis Line, Main/Bergen County Line",At-Grade Fixed Guideway Station,2000,720,40.866669,-74.10556,"Garfield, Garfield, NJ 07026, USA",Garfield,NJ,Bergen County,7026,,,,0,8,5977.24,747.15,2,2,2,1,26,19091.08,734.27,3,1,2.71,7,75,33742.75,449.9,FALSE,FALSE,FALSE
3170,GARWOOD STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,At-Grade Fixed Guideway Station,1983,3000,40.652569,-74.324794,"Garwood, Center St, Garwood, NJ 07027, USA",Garwood,NJ,Union County,7027,,,,0,20,16338.99,816.95,,,,0,58,33591.95,579.17,,,,0,137,66274.14,483.75,FALSE,FALSE,FALSE
3171,GILLETTE STATION,Commuter Rail,New Jersey Transit (NJT),Gladstone Branch,At-Grade Fixed Guideway Station,1983,3500,40.678256,-74.468314,"Gillette, Long Hill, NJ 07933, USA",Long Hill,NJ,Morris County,7933,,,,0,21,3503.16,166.82,,,,0,86,14639.64,170.23,,,,0,246,54725.72,222.46,FALSE,FALSE,FALSE
3172,GLADSTONE STATION,Commuter Rail,New Jersey Transit (NJT),Gladstone Branch,At-Grade Fixed Guideway Station,1900,1500,40.720284,-74.666371,"Gladstone, Peapack and Gladstone, NJ 07934, USA",Peapack and Gladstone,NJ,Somerset County,7934,,,,0,7,2230.67,318.67,,,,0,24,7008.05,292,3,1,2,3,59,14958.09,253.53,FALSE,FALSE,FALSE
3173,GLEN RIDGE STATION,Commuter Rail,New Jersey Transit (NJT),Montclair-Boonton Line,At-Grade Fixed Guideway Station,1900,1500,40.80059,-74.204652,"224 Ridgewood Ave, Glen Ridge, NJ 07028, USA",Glen Ridge,NJ,Essex County,7028,3,3,3,1,7,8328.4,1189.77,3,3,3,1,26,16497.82,634.53,3,1,2,2,133,79644.93,598.83,FALSE,FALSE,FALSE
3174,GLEN ROCK BORO HALL STATION,Commuter Rail,New Jersey Transit (NJT),"Port Jervis Line, Main/Bergen County Line",At-Grade Fixed Guideway Station,1935,650,40.96137,-74.1293,"Glen Rock Boro Hall, Glen Rock, NJ 07452, USA",Glen Rock,NJ,Bergen County,7452,2,2,2,1,72,13150.27,182.64,,,,0,325,48879.37,150.4,,,,0,1267,190952.2,150.71,FALSE,FALSE,FALSE
3175,GLEN ROCK MAIN LINE STATION,Commuter Rail,New Jersey Transit (NJT),"Main/Bergen County Line, Port Jervis Line",At-Grade Fixed Guideway Station,1905,1500,40.962208,-74.133485,"Glen Rock (Main Line), Glen Rock, NJ 07452, USA",Glen Rock,NJ,Bergen County,7452,,,,0,102,18195.03,178.38,2,2,2,1,379,55592.51,146.68,,,,0,1125,165795.7,147.37,FALSE,FALSE,FALSE
3176,GROVE STREET LIGHT RAIL STATION,Light Rail,New Jersey Transit (NJT),Newark Light Rail,Simple At-Grade Platform Station,2002,1575,40.780317,-74.187931,"Grove Street, Bloomfield, NJ 07003, USA",Bloomfield,NJ,Essex County,7003,2,2,2,2,18,28028.05,1557.11,5,1,2.14,7,38,40428.48,1063.91,6,1,2.08,146,976,185503.17,190.06,FALSE,FALSE,FALSE
3177,HACKETTSTOWN STATION,Commuter Rail,New Jersey Transit (NJT),"Morris & Essex Line, Montclair-Boonton Line",At-Grade Fixed Guideway Station,1994,2530,40.851444,-74.835352,"222 Beatty St, Hackettstown, NJ 07840, USA",Hackettstown,NJ,Warren County,7840,2,2,2,1,59,18893.38,320.23,3,1,1.47,17,194,36990.51,190.67,3,1,1.74,38,735,132966.07,180.91,FALSE,FALSE,FALSE
3178,HAMILTON AVENUE STATION,Light Rail,New Jersey Transit (NJT),Riverline Light Rail,At-Grade Fixed Guideway Station,2004,15000,40.211928,-74.755882,"Hamilton Avenue, Trenton, NJ 08611, USA",Trenton,NJ,Mercer County,8611,4,4,4,1,7,22817.95,3259.71,3,3,3,1,88,60400.95,686.37,,,,0,1236,252279.83,204.11,TRUE,FALSE,FALSE
3179,HAMILTON STATION,Commuter Rail,New Jersey Transit (NJT),Northeast Corridor,Simple At-Grade Platform Station,1999,451000,40.255309,-74.70412,"Hamilton, 800 Sloan Ave, Hamilton Township, NJ 08619, USA",Hamilton Township,NJ,Mercer County,8619,,,,0,4,46921.27,11730.32,4,1,3.25,4,12,21217.44,1768.12,4,4,4,9,22,37194.39,1690.65,FALSE,FALSE,FALSE
3180,HAMMONTON STATION,Commuter Rail,New Jersey Transit (NJT),Atlantic City Rail Line,Simple At-Grade Platform Station,1989,9900,39.631673,-74.79946,"Hammonton, Hammonton, NJ 08037, USA",Hammonton,NJ,Atlantic County,8037,,,,0,41,8685.62,211.84,,,,0,89,16823.78,189.03,2,1,1.75,4,480,114049.38,237.6,FALSE,FALSE,FALSE
3181,HARBORSIDE HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,3515,40.719527,-74.034003,"Harborside, Jersey City, NJ 07302, USA",Jersey City,NJ,Hudson County,7302,69,6,21.6,5,7,47471.96,6781.71,42,1,17.18,22,35,72076.09,2059.32,50,1,14.48,42,505,398896.53,789.89,TRUE,FALSE,FALSE
3182,HARRIET TUBMAN SQUARE STATION,Light Rail,New Jersey Transit (NJT),Newark Light Rail,Simple At-Grade Platform Station,2006,3500,40.743938,-74.169853,"Harriet Tubman Square, Newark, NJ 07102, USA",Newark,NJ,Essex County,7102,2,2,2,1,27,45830.39,1697.42,3,3,3,7,143,62364.42,436.11,21,1,6.12,17,622,396231.66,637.03,FALSE,FALSE,FALSE
3183,HARSIMUS COVE HBLR STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,2000,2500,40.722668,-74.037281,"Harsimus Cove, Jersey City, NJ 07302, USA",Jersey City,NJ,Hudson County,7302,39,1,15.79,14,17,36272.62,2133.68,69,1,17.5,14,87,104587.21,1202.15,50,1,12.94,68,1135,479358.7,422.34,FALSE,TRUE,FALSE
3184,HAWTHORNE STATION,Commuter Rail,New Jersey Transit (NJT),"Port Jervis Line, Main/Bergen County Line",At-Grade Fixed Guideway Station,2000,5500,40.942539,-74.152411,"Hawthorne, Hawthorne, NJ 07506, USA",Hawthorne,NJ,Passaic County,7506,,,,0,1,176.62,176.62,,,,0,4,522.9,130.72,,,,0,410,109641.3,267.42,FALSE,FALSE,FALSE
3185,HAZLET STATION,Commuter Rail,New Jersey Transit (NJT),North Jersey Coast Line,Simple At-Grade Platform Station,2003,50500,40.415385,-74.190393,"639 County Rte 4, Hazlet, NJ 07730, USA",Hazlet,NJ,Monmouth County,7730,,,,0,0,0,0,,,,0,24,3518.92,146.62,,,,0,80,58011.74,725.15,FALSE,FALSE,FALSE
3186,HIGH BRIDGE STATION,Commuter Rail,New Jersey Transit (NJT),Raritan Valley Line,At-Grade Fixed Guideway Station,1910,3000,40.666884,-74.895863,"1 Union Ave, High Bridge, NJ 08829, USA",High Bridge,NJ,Hunterdon County,8829,,,,0,24,5176.2,215.67,,,,0,18,4695.69,260.87,,,,0,25,21583.59,863.34,FALSE,FALSE,FALSE
3187,HIGHLAND AVENUE STATION,Commuter Rail,New Jersey Transit (NJT),"Gladstone Branch, Morris & Essex Line",Elevated Fixed Guideway Station,1918,5000,40.766865,-74.24374,"30 Scotland Rd, City of Orange, NJ 07050, USA",City of Orange,NJ,Essex County,7050,3,3,3,1,9,8582.63,953.63,7,2,4.5,2,27,32620.04,1208.15,,,,0,32,39429,1232.16,FALSE,FALSE,FALSE
3188,HILLSDALE STATION,Commuter Rail,New Jersey Transit (NJT),Pascack Valley Line,At-Grade Fixed Guideway Station,1900,1700,41.002416,-74.041033,"55 Prospect Pl, Hillsdale, NJ 07642, USA",Hillsdale,NJ,Bergen County,7642,2,1,1.8,5,49,20115.87,410.53,,,,0,116,25733.01,221.84,,,,0,486,116406.08,239.52,FALSE,FALSE,FALSE
3189,HOBOKEN HBLR TERMINAL STATION,Light Rail,New Jersey Transit (NJT),Hudson-Bergen Light Rail,At-Grade Fixed Guideway Station,1907,,40.734059,-74.029192,"Hoboken, Hoboken, NJ 07030, USA",Hoboken,NJ,Hudson County,7030,,,,0,13,44117.48,3393.65,41,2,15.1,10,72,43013.03,597.4,36,3,17.28,32,752,266409.31,354.27,FALSE,TRUE,FALSE
3190,HOBOKEN STATION,Commuter Rail,New Jersey Transit (NJT),"Meadowlands Rail Line, Montclair-Boonton Line, Morris & Essex Line, North Jersey Coast Line, Main/Bergen County Line, Port Jervis Line, Raritan Valley Line, Pascack Valley Line, Gladstone Branch",At-Grade Fixed Guideway Station,1907,278000,40.734843,-74.028046,"1 Hudson Pl, Hoboken, NJ 07030, USA",Hoboken,NJ,Hudson County,7030,8,8,8,1,19,48541.58,2554.82,25,2,11.33,6,77,42503.56,551.99,41,2,12,44,804,230337.67,286.49,FALSE,FALSE,FALSE
3191,HOHOKUS STATION,Commuter Rail,New Jersey Transit (NJT),"Main/Bergen County Line, Port Jervis Line",At-Grade Fixed Guideway Station,1908,3400,40.997369,-74.113521,"Ho-Ho-Kus Train Station, Brookside Ave & 1st St, Ho-Ho-Kus, NJ 07423, USA",Ho-Ho-Kus,NJ,Bergen County,7423,,,,0,3,555.61,185.2,,,,0,41,13725.99,334.78,,,,0,25,25988.63,1039.55,FALSE,FALSE,FALSE
