station_id,StationName,ntd_mode,agency,line_name,facility_type,Year built,Square Feet,Latitude,Longitude,full_address,City,State,County,Zip_Code,Inner_MaxHeight,Inner_MinHeight,Inner_AvgHeight,Inner_BuildingsWithHeight,Inner_TotalBuildings,Inner_TotalFootprint,Inner_AvgFootprint,Middle_MaxHeight,Middle_MinHeight,Middle_AvgHeight,Middle_BuildingsWithHeight,Middle_TotalBuildings,Middle_TotalFootprint,Middle_AvgFootprint,Outer_MaxHeight,Outer_MinHeight,Outer_AvgHeight,Outer_BuildingsWithHeight,Outer_TotalBuildings,Outer_TotalFootprint,Outer_AvgFootprint,HasStepDown_Inner_Middle,HasStepDown_Middle_Outer,ConsistentStepDown,Typology
687,HEBRON STATION,Hybrid Rail,Denton County Transit Authority (DCTA),A Train,At-Grade Fixed Guideway Station,2011.0,10587.0,33.010094,-96.95839,"Hebron, 952 Lakeside Cir, Lewisville, TX 75057, USA",Lewisville,TX,Denton County,75057,0.0,0.0,0.0,0,3,1540.34,513.45,3.0,1.0,1.67,6,28,27028.06,965.29,3.0,1.0,1.39,18,112,116426.85,1039.53,False,False,False,Other
688,HIGHLAND VILLAGE STATION,Hybrid Rail,Denton County Transit Authority (DCTA),A Train,At-Grade Fixed Guideway Station,2011.0,10587.0,33.083406,-97.025993,"Highland Village/Lewisville Lake Station, 2998 N Stemmons Fwy, Lewisville, TX 75077, USA",Lewisville,TX,Denton County,75077,0.0,0.0,0.0,0,2,2133.75,1066.88,0.0,0.0,0.0,0,99,29731.19,300.32,1.0,1.0,1.0,2,396,142035.53,358.68,False,False,False,Other
689,MEDPARK STATION,Hybrid Rail,Denton County Transit Authority (DCTA),A Train,At-Grade Fixed Guideway Station,2011.0,10587.0,33.18235,-97.09058,"Medpark, Denton, TX 76210, USA",Denton,TX,Denton County,76210,0.0,0.0,0.0,0,11,8697.65,790.7,0.0,0.0,0.0,0,14,18639.89,1331.42,4.0,1.0,2.0,3,213,75567.21,354.78,False,False,False,Other
690,OLD TOWN STATION,Hybrid Rail,Denton County Transit Authority (DCTA),A Train,At-Grade Fixed Guideway Station,2011.0,10662.0,33.04736,-96.986157,"Old Town, 617 E Main St, Lewisville, TX 75057, USA",Lewisville,TX,Denton County,75057,0.0,0.0,0.0,0,16,8359.75,522.48,0.0,0.0,0.0,0,55,51244.7,931.72,0.0,0.0,0.0,0,241,206719.4,857.76,False,False,False,Other
691,TRINITY MILLS RAIL STATION,Commuter Rail,Denton County Transit Authority (DCTA),A Train,Simple At-Grade Platform Station,2010.0,16135.0,32.98086,-96.9265,"Trinity Mills, 2525 Blanton Dr, Carrollton, TX 75006, USA",Carrollton,TX,Dallas County,75006,0.0,0.0,0.0,0,3,4378.31,1459.44,0.0,0.0,0.0,0,9,14336.92,1592.99,2.0,1.0,1.5,2,56,131193.97,2342.75,False,False,False,Other
692,10TH & OSAGE STATION,Light Rail,Denver Regional Transit District (RTD),"E, H, D",At-Grade Fixed Guideway Station,1994.0,14604.0,39.732222,-105.005654,"975 Osage St, Denver, CO 80204, USA",Denver,CO,Denver County,80204,11.0,3.0,6.6,5,28,22048.01,787.43,2.0,2.0,2.0,1,318,66999.83,210.69,8.0,1.0,2.81,47,1257,392407.08,312.18,True,False,False,Other
693,13TH AVE STATION,Light Rail,Denver Regional Transit District (RTD),R,At-Grade Fixed Guideway Station,2017.0,88786.0,39.735376,-104.823497,"14110 E 13th Ave, Aurora, CO 80011, USA",Aurora,CO,Arapahoe County,14110,1.0,1.0,1.0,1,74,8088.83,109.31,0.0,0.0,0.0,0,316,54833.83,173.52,4.0,0.0,1.62,29,1175,223793.1,190.46,False,False,False,Other
694,2ND & ABILENE STATION,Light Rail,Denver Regional Transit District (RTD),R,At-Grade Fixed Guideway Station,2017.0,32866.0,39.719781,-104.825491,"2nd Ave & Abilene Station, Aurora, CO 80011, USA",Aurora,CO,Arapahoe County,80011,1.0,1.0,1.0,1,26,9904.13,380.93,0.0,0.0,0.0,0,161,57655.12,358.11,0.0,0.0,0.0,0,555,248256.94,447.31,False,False,False,Other
695,38TH & BLAKE STATION,Commuter Rail,Denver Regional Transit District (RTD),A,At-Grade Fixed Guideway Station,2016.0,14065.0,39.770931,-104.973337,"3745 Blake St, Denver, CO 80205, USA",Denver,CO,Denver County,80205,8.0,1.0,1.73,26,39,29896.82,766.59,16.0,1.0,2.09,47,225,94402.39,419.57,13.0,1.0,2.16,224,1318,356972.64,270.84,False,True,False,Donut
696,40TH & COLORADO STATION,Commuter Rail,Denver Regional Transit District (RTD),A,At-Grade Fixed Guideway Station,2016.0,13785.0,39.776071,-104.942045,"40th & Colorado Station, Denver, CO 80216, USA",Denver,CO,Denver County,80216,0.0,0.0,0.0,0,24,15539.6,647.48,4.0,4.0,4.0,1,56,56218.85,1003.91,4.0,2.0,3.0,2,117,235274.07,2010.89,False,False,False,Other
697,40TH AVE & AIRPORT BLVD - GATEWAY PARK STATION,Commuter Rail,Denver Regional Transit District (RTD),A,Elevated Fixed Guideway Station,2016.0,14909.0,39.770316,-104.787626,"40th Ave & Airport Blvd - Gateway Park Station, 3900 N Salida St, Aurora, CO 80011, USA",Aurora,CO,Adams County,80011,0.0,0.0,0.0,0,16,616.62,38.54,0.0,0.0,0.0,0,1,9.74,9.74,6.0,4.0,5.0,5,33,200816.21,6085.34,False,False,False,Other
698,41ST & FOX STATION,Commuter Rail,Denver Regional Transit District (RTD),"G, B",At-Grade Fixed Guideway Station,2019.0,6100.0,39.773673,-104.996885,"41st & Fox, Denver, CO 80216, USA",Denver,CO,Denver County,80216,8.0,1.0,4.17,6,36,15530.84,431.41,8.0,1.0,1.52,27,313,63832.42,203.94,21.0,1.0,2.29,161,1436,256275.86,178.47,False,False,False,Other
699,48TH & BRIGHTON-NATIONAL WESTERN STATION,Commuter Rail,Denver Regional Transit District (RTD),N,At-Grade Fixed Guideway Station,2020.0,61155.0,39.784458,-104.968958,"4701 Franklin St, Denver, CO 80216, USA",Denver,CO,Denver County,80216,0.0,0.0,0.0,0,5,4848.64,969.73,3.0,3.0,3.0,2,8,60405.55,7550.69,3.0,1.0,1.1,42,139,261447.61,1880.92,False,False,False,Other
700,60TH & SHERIDAN - ARVADA GOLD STRIKE STATION,Commuter Rail,Denver Regional Transit District (RTD),G,At-Grade Fixed Guideway Station,2019.0,4022.0,39.80364,-105.049564,"60th/Sheridan-Arvada Gold Strike Station, 5980 Sheridan Boulevard, Arvada, CO 80003, USA",Arvada,CO,Adams County,80003,0.0,0.0,0.0,0,17,17173.85,1010.23,0.0,0.0,0.0,0,25,36577.95,1463.12,0.0,0.0,0.0,0,46,57338.72,1246.49,False,False,False,Other
701,61ST & PENA STATION,Commuter Rail,Denver Regional Transit District (RTD),A,At-Grade Fixed Guideway Station,2016.0,13785.0,39.807307,-104.783939,"61st & Pena Station, Denver, CO 80249, USA",Denver,CO,Denver County,80249,0.0,0.0,0.0,0,14,8007.56,571.97,0.0,0.0,0.0,0,17,22213.35,1306.67,0.0,0.0,0.0,0,25,23475.26,939.01,False,False,False,Other
702,ALAMEDA STATION,Light Rail,Denver Regional Transit District (RTD),"E, H, D",At-Grade Fixed Guideway Station,1994.0,8710.0,39.708196,-104.992785,"491 S Cherokee St, Denver, CO 80223, USA",Denver,CO,Denver County,80223,5.0,1.0,3.67,3,20,28309.85,1415.49,0.0,0.0,0.0,0,30,56513.34,1883.78,3.0,1.0,1.89,9,1313,302485.36,230.38,False,False,False,Other
703,ARAPAHOE AT VILLAGE CENTER STATION,Light Rail,Denver Regional Transit District (RTD),"E, R",At-Grade Fixed Guideway Station,2006.0,85889.0,39.600442,-104.888539,"6400 S Fiddlers Green Cir, Greenwood Village, CO 80111, USA",Greenwood Village,CO,Arapahoe County,80111,22.0,9.0,15.5,2,15,15868.03,1057.87,15.0,1.0,2.91,22,52,77586.0,1492.04,21.0,1.0,2.59,61,314,292939.05,932.93,True,False,False,Other
704,ARVADA RIDGE STATION ,Commuter Rail,Denver Regional Transit District (RTD),G,Elevated Fixed Guideway Station,2019.0,7230.0,39.792562,-105.111727,"Arvada Ridge Station, Arvada, CO 80033, USA",Arvada,CO,Jefferson County,80033,0.0,0.0,0.0,0,31,19735.2,636.62,0.0,0.0,0.0,0,38,34232.1,900.84,1.0,1.0,1.0,1,113,152885.04,1352.96,False,False,False,Other
705,AURARIA WEST STATION,Light Rail,Denver Regional Transit District (RTD),"E, H, D, W",At-Grade Fixed Guideway Station,2011.0,20385.0,39.742027,-105.010937,"1260 5th St, Denver, CO 80204, USA",Denver,CO,Denver County,80204,6.0,0.0,2.0,11,17,16837.99,990.47,4.0,1.0,1.14,22,57,34088.85,598.05,7.0,1.0,1.64,126,296,253119.36,855.13,True,False,False,Other
706,AURORA METRO CENTER STATION,Light Rail,Denver Regional Transit District (RTD),R,At-Grade Fixed Guideway Station,2017.0,68782.0,39.708951,-104.818993,"Aurora Metro Center Station, Aurora, CO 80012, USA",Aurora,CO,Arapahoe County,80012,0.0,0.0,0.0,0,12,5407.47,450.62,2.0,2.0,2.0,1,28,71354.67,2548.38,0.0,0.0,0.0,0,387,187131.73,483.54,False,False,False,Other
707,BALL ARENA / ELITCH GARDENS STATION,Light Rail,Denver Regional Transit District (RTD),"E, H, D, W",At-Grade Fixed Guideway Station,2002.0,17178.0,39.748736,-105.00943,"1700 9th Street, Denver, CO 80204, USA",Denver,CO,Denver County,80204,1.0,1.0,1.0,11,15,20649.31,1376.62,6.0,1.0,1.23,108,127,40096.29,315.72,35.0,1.0,3.35,227,293,259439.53,885.46,False,False,False,Donut
708,BELLEVIEW STATION,Light Rail,Denver Regional Transit District (RTD),"E, R",At-Grade Fixed Guideway Station,2006.0,78057.0,39.627686,-104.904568,"4704 S Monaco St, Denver, CO 80237, USA",Denver,CO,Denver County,80237,3.0,3.0,3.0,2,13,5421.44,417.03,16.0,1.0,4.83,18,47,80731.19,1717.68,17.0,1.0,7.12,32,231,270282.23,1170.05,False,False,False,Donut
709,CENTRAL PARK STATION,Commuter Rail,Denver Regional Transit District (RTD),A,At-Grade Fixed Guideway Station,2016.0,14065.0,39.770555,-104.891099,"Central Park, 8200 Smith Rd, Denver, CO 80207, USA",Denver,CO,Denver County,80207,0.0,0.0,0.0,0,19,7738.2,407.27,3.0,3.0,3.0,1,47,28386.38,603.97,2.0,1.0,1.2,5,424,254600.24,600.47,False,True,False,Other
710,CLEAR CREEK - FEDERAL STATION,Commuter Rail,Denver Regional Transit District (RTD),G,Elevated Fixed Guideway Station,2019.0,8202.0,39.804019,-105.023739,"Clear Creek - Federal Station, Berkley, CO 80221, USA",Berkley,CO,Adams County,80221,0.0,0.0,0.0,0,7,4110.17,587.17,0.0,0.0,0.0,0,10,4170.66,417.07,0.0,0.0,0.0,0,356,73056.38,205.21,False,False,False,Other
711,COLFAX STATION,Light Rail,Denver Regional Transit District (RTD),R,Elevated Fixed Guideway Station,2017.0,25824.0,39.740689,-104.826999,"Colfax Station, Aurora, CO 80011, USA",Aurora,CO,Adams County,80011,1.0,1.0,1.0,9,18,7321.19,406.73,3.0,1.0,2.17,6,180,47977.22,266.54,5.0,0.0,1.94,17,1394,308934.81,221.62,False,False,False,Other
712,COLORADO STATION,Light Rail,Denver Regional Transit District (RTD),"E, H",At-Grade Fixed Guideway Station,2006.0,67369.0,39.679757,-104.938313,"Colorado Station Gate B, Denver, CO 80222, USA",Denver,CO,Denver County,80222,15.0,1.0,5.33,12,45,33393.69,742.08,18.0,1.0,3.26,19,123,61041.02,496.27,15.0,1.0,4.45,58,1191,318152.97,267.13,False,True,False,Other
713,COMMERCE CITY - 72ND STATION,Commuter Rail,Denver Regional Transit District (RTD),N,At-Grade Fixed Guideway Station,2020.0,210932.0,39.825899,-104.942995,"Commerce City & 72nd Station Gate C, Colorado 80022, USA",Commerce City ,CO,Adams County,80022,0.0,0.0,0.0,0,2,28.54,14.27,0.0,0.0,0.0,0,1,1099.82,1099.82,2.0,2.0,2.0,1,23,39449.97,1715.22,False,False,False,Other
